comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
bjorka main utama nya annonimous percaya percaya cyber sebenernya jaga indonesia dunia cyber jebol parah data orang indonesia perintah sipil,positif,0.7495748110885581,netral,positif,0.7586528247638816
pol poll,positif,0.4860881402426341,netral,positif,0.4894688301431485
narasumber valid bjirka personturqouisewaving,negatif,0.4285714285714286,netral,positif,0.43611111111111106
ded undang saron,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjorka kena prank terus hibur masyarakat,negatif,0.46026232738291,netral,negatif,0.4509121146671418
ditangkep tukang krim,positif,0.5148949850937268,netral,positif,0.5543918468573595
nangkap bjorka simpel nangkap fufufafa kaskus nangkap hacker,positif,0.705403237731298,netral,positif,0.7664561838879318
kisi bjorka independen bjorka kelompok negara tangkap bjorka pecah kode instansi polisi,positif,0.5044027341180582,netral,positif,0.5061116240419969
anak pintar pelihara negara pelihara koruptor,positif,0.7437079402772879,netral,positif,0.7208911796492263
konten scatter tetep juara,positif,0.530634543685388,netral,positif,0.5342024783696329
ytta,negatif,0.4285714285714286,netral,positif,0.43611111111111106
atur perintah ngasih kompensasi uang kak indonesia,positif,0.44141762308478893,netral,positif,0.3960329433921243
lapor sidang bukti salah tangkap polisi pulihin nama media ganti rugi materil sesuai tuntut korban korban beraniga ngerti sewa lowyer makan sidang,positif,0.6080246582834418,netral,positif,0.6060688559988977
ruwed bongkar bobrok nya tau sumber dana pinjol,positif,0.5184345222176664,netral,positif,0.48667345654820315
kriminal byorka asli,positif,0.48874768009351716,netral,positif,0.5862551536276365
bisak kak keren koloni bela tutup,positif,0.500946161959948,positif,positif,0.49929963336834404
durray surat maryam alloh tiup rahim maryam hamil lahir isa bapak isa maryam hamil putar putar kabah nya,positif,0.49036291459894255,netral,positif,0.48737729606158886
bahas sengaja nangkap orang bjorka keren ttep tangkap mgkin sangka bjorka keren,positif,0.6573375860818174,positif,positif,0.7060400139468194
pritt,negatif,0.4285714285714286,netral,positif,0.43611111111111106
konoha negara,positif,0.5831160519996472,netral,positif,0.5731169978764733
berita pertamina tutup,positif,0.5643916207402345,netral,positif,0.564344280341138
durray kau tuhan tuhan doa tuhan tuhan tuhan lahir sang cipta sangpencipta cipta cipta lahir tuhan karna meng adakan cipta cipta tuhan bantu manusia bantu manusia kabul doa manusia doa tuhan bantu manusia,positif,0.5039992387701152,netral,positif,0.513152844977292
lapor rtrw hapus warrga,positif,0.43506106026749614,netral,negatif,0.4304318257027496
durray muhammad sunat sunat muhammad umur silah dicopy paste bagi,positif,0.414763093426889,netral,positif,0.43107998195762603
nurut kek ama ysus yohanes yesus definisi hidup kekal hidup kekal engkau satusatunya bapa yesus kristus engkau utus tuhan cod tuhan batas tuhan,positif,0.5370239121380914,netral,positif,0.5313907250254777
tangkep akun fake bjorka,negatif,0.6387275136648893,netral,negatif,0.6511965771096223
nyimak kerja perintah,negatif,0.5060709947162474,netral,negatif,0.46112150000682783
yaa prnh undang nya,negatif,0.4653746563324031,netral,negatif,0.42436173926878207
karna parah bahas bjorka,negatif,0.47191145993463424,netral,negatif,0.48968694976065263
guigore karna undang isi obrol ulang,negatif,0.5147819420463063,netral,negatif,0.5149372521053629
ferapujia ulang tegas goreng bjirka kasihan cuy,negatif,0.44358180585506035,netral,positif,0.43962697388979766
laah,negatif,0.4285714285714286,netral,positif,0.43611111111111106
salahin presiden salahin bisik nya sayang presiden main sosmed langsung dedi mulyadi tau sebenernya bisik afiliasi periode,positif,0.547130832694455,netral,positif,0.7297528725182517
covid bisnis,negatif,0.39362422487941784,netral,negatif,0.4331921637113218
harap,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjirka yaa,negatif,0.4941761471981915,netral,negatif,0.47279087400250736
kenalin byurka,negatif,0.4285714285714286,netral,positif,0.43611111111111106
asli ngakak,positif,0.5494048428267246,negatif,positif,0.5711870433135534
bijipelerka,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjirlah,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjorlah,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kejeburkya,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kagak orang,positif,0.516585903538001,negatif,positif,0.5017786180851321
mang eak,negatif,0.4285714285714286,netral,positif,0.43611111111111106
fakta nya,negatif,0.5912740111994634,netral,negatif,0.5647831879834004
alih isu pertamin,positif,0.5086356687478325,netral,positif,0.5083893263985625
bandung jual bakso cuanky tegal jual telor asin jateng tukang sate kambing,positif,0.5332888705418688,netral,positif,0.5350110607816999
betull,negatif,0.4285714285714286,netral,positif,0.43611111111111106
siplester ketangkep,positif,0.4805309692580425,netral,positif,0.45875519635463263
fakta,negatif,0.659373244854238,netral,negatif,0.671881727466862
tangkap polisi orang duit orang jenius kaya bjorka tangkap polisi orang stnk mati kwkwk,positif,0.5086069041477942,netral,positif,0.5407998016271851
setdah bener bang,negatif,0.5094868060598663,netral,negatif,0.5203797759876119
plot twist nya ujung nya bjorka kerja perintah bikin gaduh tutup bersihin puji validasi masyarakat perintah hebat,positif,0.512523751352682,positif,positif,0.5210154422973341
deddy masuk kantor cyber pake video ala matrix,positif,0.5685240984546738,netral,positif,0.5701396099305243
smoga cepat sadar orang korup data,positif,0.5223423675125145,netral,positif,0.49285906005873686
lucu nangkep bjorka,positif,0.5679209835472417,netral,positif,0.6059359958322768
suara tau mas ndrong,positif,0.5161139275609246,netral,positif,0.5313065899581191
sengaja salah tangkapin berita nya rame tutupin,positif,0.5217905653408389,netral,positif,0.5425505354576304
thn udang denger chiter gamer langsung dapet data anak bus bagus hecker jebolin data ngapain cari cyber police ajar masalag programer ditil tampung anak negara untung kerja anak bangsa lapang kerja model gerus mati lapang kerja muncul karya generasi muda,positif,0.5531969951534993,positif,positif,0.5974932046635935
windows masuk computer shutdown notifikasi laptop biji gatau make gatau ywdh,positif,0.46767793993876505,positif,positif,0.5262934595131336
lulus masuk institusi bayar ratus juta nangkap hacker,positif,0.6072823343686644,netral,positif,0.5925455674336737
kesan nya rakyat ngasih duit,positif,0.5025956437299375,netral,positif,0.5027133693031205
mamang gondrong gondrong,negatif,0.4285714285714286,netral,positif,0.43611111111111106
hacker hebat indonesia anggurin perintah perintah biayain hacker pinter mending dana beliin tas branded istri beliin mobil pajero anak indonesia bos harap tikus das perintah,positif,0.5953157371859716,positif,positif,0.5945303066724258
tau prestasi santai pedes,positif,0.5361977318460032,netral,positif,0.558034103068037
bikin malu instansi ken ngomong kasar,negatif,0.5261415769423262,netral,negatif,0.5760961271535704
inti cari orang gamau urgensi bjorka klien keren sadar cyber security,positif,0.611601656925592,positif,positif,0.6334623820669097
orang indonesia pinter lirik dapet duduk ordal bawa kepinteran jalan salah,positif,0.4645722888745762,netral,negatif,0.45658662395778843
mesti bawa orang tau nangkep bjorka undang ngomong,negatif,0.4840410659197064,netral,negatif,0.5015019871888035
suka ngobrolnya hacker pernh ulang,negatif,0.4580361662932816,positif,positif,0.4631934635686241
bjorka asli ketawa baca berita,positif,0.5081208985201322,netral,positif,0.4714321739865189
offense kayakny perintah orang duduk kompeten,positif,0.4316885343106333,netral,positif,0.48449488505392657
cuman visual comand doang,negatif,0.5370255160694856,netral,negatif,0.5710175560514568
buka miscrosoft exel,positif,0.49457999560682747,netral,positif,0.5240421846814527
mas teguh aprianto mngkin,positif,0.48193912554635715,netral,positif,0.5528392825919713
iyaa,negatif,0.4285714285714286,netral,positif,0.43611111111111106
muka nya kaya nya,positif,0.5241132342750787,netral,positif,0.5288875321727201
iyaa teguh undang,positif,0.46861388572157003,netral,positif,0.5653672271767031
plotwis nya bjorka nya,positif,0.55203241064969,netral,positif,0.5700580464041157
rqa plot wist close the dor bjorka,positif,0.5792085990724001,netral,positif,0.6337906982918187
rqa mikir gitu kau,negatif,0.5535238235748043,netral,negatif,0.5221464128067222
gua kesini bro,negatif,0.6392777552872616,netral,negatif,0.6338230465082435
contoh,positif,0.4508498847485533,netral,negatif,0.46784926871677057
adimahendraa yaa tau bro duga duga kaga kaget gin,negatif,0.5342447046992959,netral,negatif,0.4721484005152402
wongranggadek berita besar tutup brok,positif,0.554576934835365,netral,positif,0.5561167882137366
adimahendraa pertamina trus tambang raja ampat,positif,0.4508527887589472,netral,positif,0.45210368342869706
brianramahesa abang cerdas,negatif,0.5026240691430728,netral,negatif,0.47724148012114687
mnrt suruh lelucon guyon indonesia hilang focus orang,negatif,0.5188524536847834,netral,negatif,0.6454132060442435
manuk akal,negatif,0.4285714285714286,netral,positif,0.43611111111111106
menang kwkwkw,positif,0.5027020992058436,netral,negatif,0.44510944441831257
papabrot orang bambang,positif,0.516585903538001,netral,positif,0.5017786180851321
prestasi butuh kelas bangg abis komunitas diperiksain,positif,0.4534103073987713,netral,positif,0.4906009245508264
kerja polisi duduk ngerokok ngopi suruh nangkep hacker,positif,0.577795163250053,netral,positif,0.465389199672588
lho byorka demen sound horeg jedah jedug data wkwkkw,positif,0.45826310341971827,netral,positif,0.6118420730780748
masukin perintah mesin automation cari celah pintu masuk aplikasi tren automation,negatif,0.5417648058184753,netral,negatif,0.5476489605134852
bjorka alih isu,positif,0.5319383638332184,netral,positif,0.5360324219670974
fufufafa ketangkep gitu nangkep bjorka,positif,0.4777758268843331,netral,positif,0.4911335763403626
bjorka angkat menkominfo hebat,positif,0.5302504966740472,positif,positif,0.5374536727704127
takut rakyat indonesia lawan pejabat korup institusi rahasia presiden tau basmi koruptor langsung karungin sprti jaman soeharto,positif,0.46641552831460337,netral,positif,0.5766085510492711
pake shopee,positif,0.447490548149778,netral,negatif,0.4736119885878375
bjorka ketangkep bjirka,positif,0.5160208644654102,netral,positif,0.5034758893334851
bjorka wahh ketangkep gumam guling tonton berita,positif,0.5440003109489442,netral,positif,0.5344618439930704
kerenn ngmong narasumber nyaa bikin betah dengerinn hebatt mas,positif,0.5884090217436071,positif,positif,0.5777409483305042
sumut orang ditangkep sabunya dikantongin oknum pinter rekayasa nya real jahat,positif,0.6473260063607288,netral,positif,0.7583618916690948
suara misterius haa,positif,0.5043989511632928,netral,positif,0.5077811602789368
tarik cybersecurity ctf komunitas nama nusahack komunitas,positif,0.5103683766618403,netral,positif,0.5050676124594364
masyarakat suruh percaya polisi pake acara nangkep hacker nangkep bandar judol becus,positif,0.7138084285342801,netral,positif,0.7576863358141624
sepakat narsum bjorka orang organisasi hacker orang curiga bjorka klaim curiga bjorka,positif,0.6133359238471253,netral,positif,0.6160113834038105
tarik berkalikali kecewa,negatif,0.4285714285714286,negatif,positif,0.43611111111111106
wih discord servernya bang,negatif,0.4680182101537634,netral,negatif,0.5194000544182766
join,negatif,0.4285714285714286,netral,positif,0.43611111111111106
poin,negatif,0.4285714285714286,netral,positif,0.43611111111111106
percaya tangkap betul bjorka karna gin hacker ngk sebdoh terang terang nama nya organisasi bjorka hacker cari nama bjorka bjorka nama orang orang nama bjorka tangkap tangkap bjorka nha hacker nya karna hacker nya menajdi bjorka nama hacker tangkap bjorka nya hacker,positif,0.677135166435521,netral,positif,0.6829977402153788
acellegend ngomong,negatif,0.6104094194958078,netral,negatif,0.6910288035778994
acellegend,negatif,0.4285714285714286,netral,positif,0.43611111111111106
teknokaryaestima kirain gua doang bingung nyesel baca jir,negatif,0.69518700783913,netral,negatif,0.6609336879628868
wkwkkw latih otodidak,negatif,0.455222709571682,netral,negatif,0.44970502670321494
info loker min,positif,0.5343443605372701,netral,positif,0.5377095090773087
bintangmuhamad serius ama komen judol,positif,0.5149963612331525,netral,positif,0.6007762237858262
itumah bug hunter ajc,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nanya bajak kamera orang sentuh target kirim link target,negatif,0.5182452884848161,netral,negatif,0.558551576271206
inyiakputiahl cari tau,positif,0.45678583555657415,netral,positif,0.4741593067549159
inyiakputiahl susah tau nya imei hpnya,positif,0.5471361201204346,netral,positif,0.5675475473620979
cari bug system,negatif,0.4753706034578169,netral,positif,0.5389373439994211
karowonglanang latih hacker bayar gratis sebut nama komunitas nya daftar komunitas,positif,0.6205220050056408,netral,positif,0.6011095922165008
info latih nya kak link,positif,0.523367510016144,netral,positif,0.5073984208577994
otodidak mah latih anak bantu perintah bayar kerja bakti doang,positif,0.472753923849794,netral,positif,0.4868649663344095
coding bang hacker latih,positif,0.6058590339332176,netral,positif,0.5777986894378359
orang awam ikut ajar,negatif,0.4770733892596455,netral,negatif,0.46105319676718154
garis bawah prestasi,negatif,0.4982427026077172,netral,negatif,0.4929494528626172
pelatihab hacker wkwkwkw latih cyber security,positif,0.6627481884495768,netral,positif,0.670975073517679
bener bang jogja anak pinter hacking temen gua rela kuliah sana,negatif,0.5236017073430064,netral,negatif,0.4927569370878177
hoax,negatif,0.4285714285714286,netral,positif,0.43611111111111106
gas lapakwd,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kentmurphii kuliah bang,positif,0.45714147932084637,netral,positif,0.44009475481219096
publikasi luas gampang,positif,0.48491850150831534,netral,positif,0.5301186775252417
bejouhuy lawak kaya liat ikut ctf latih russia latih hacker dunia indonesia perwakilanya orang ikut latih cybersecurity sana lawak ngatain lawak kocak,positif,0.5643989373449194,netral,positif,0.5594144110908315
anak special cerdas,positif,0.5553070410657123,netral,positif,0.5467550120960138
bot judol njir,positif,0.6277271544605844,netral,positif,0.6963547004925114
spil bang,negatif,0.4680182101537634,netral,negatif,0.5194000544182766
mfshort latih gratis,positif,0.5197900440877261,netral,positif,0.5231665129794542
inyiakputiahl bang,negatif,0.4680182101537634,netral,negatif,0.5194000544182766
inyiakputiahl nyuruh tuyul,negatif,0.42393502990150045,netral,negatif,0.5467693115628742
bug bounty proses ajar bug bounty jga,negatif,0.5653605796467747,netral,negatif,0.5604262331824952
kocak polklu gitu pol stan komedi,negatif,0.46104999499939314,netral,negatif,0.4390243938990094
bpa coklat pintar bikin malu,positif,0.4927504197212393,netral,positif,0.5233245568909064
bjorka ngeliatin masyarakat isi otak istansi,negatif,0.49896093420025694,netral,negatif,0.4973247091514163
ngefans bjorka otw ganti nama sosmed pake nama tkut tangkap,positif,0.5763714985932075,netral,positif,0.5812894532739421
singkat padat yahh karna engga prestasi cuaakkss,positif,0.4696936850568917,netral,positif,0.506861837928337
simpul indonesia anak anak muda milik talenta namum,positif,0.6092837783290047,netral,positif,0.6004821878404024
berita bjorka tangkap ngakak abis perut sakit cuk bjorkanya mabuk lem,negatif,0.515673447439894,negatif,negatif,0.4944584920644506
bangga polri kondisi percaya masyarakat moga polri real nangkap hacker sungguh,positif,0.7697621873174518,netral,positif,0.776612795918423
konoha mah generasi muda mkin maju pnya mampu khusus negara biarin jabat korup piara realitanya,positif,0.509319406130584,netral,positif,0.5667360795807973
bjorka kocak gimang,positif,0.4975702072006268,netral,positif,0.5171953745729138
inti bantu aparat karna balik ujung tau anjink nama hancur,positif,0.4742458882945024,netral,positif,0.4396771509772168
bnyk salah tangkap hukum kacau polisi salah nangkap mulu,positif,0.510923321647741,netral,positif,0.6067880044521997
stiap aspek perintah mikin orang pinter jago famili keren validasi mumpunin,positif,0.5895030761275583,positif,positif,0.6437766587843993
bener kaya cit garena gringo orang brazil butuh sus,negatif,0.6211789545129406,netral,negatif,0.5968790278949698
serius komunitas hacker orang nya asik asik join salah grup blackhat isi bener bener orang pelit ilmu ilmu diajarin catat bijak negara aktivitas nya pantau anak komunitas,positif,0.5331955978122667,netral,positif,0.5713322025857207
policinya sibuk olahraga lari pagi sempet ajar,negatif,0.6533406302750082,netral,negatif,0.6713487216269475
saran bang deddy undang onno purbo beliau sedia kelas gratis,positif,0.5235738074411845,netral,positif,0.5030336746331988
bjorka jujur ragu narasi indonesia emas,negatif,0.49116122298362835,netral,negatif,0.578165029531356
polisi temen kena salah tangkep narkoboy nya trus colokin alat hapus gilaa,negatif,0.48586773478724143,netral,positif,0.4629188841352486
hacker kelompok baur,positif,0.5717292566019904,netral,positif,0.5620163413571309
biyorka bjorka ngetawain laku polisi makan goreng cabe rawit nya,negatif,0.47197212230110763,netral,positif,0.47338788145149824
mas postingannya isi daging,negatif,0.5478742699867196,netral,negatif,0.5478375817893358
ketawain ethikhal nya wakil bajir,positif,0.5325337265434498,netral,positif,0.5395863517050069
tuju bjorka pemuda lokal samasama kesal laku perintah kek wakil wkwkw,negatif,0.473951266743407,netral,positif,0.4364135606949533
suara bjorka masuk ded,positif,0.5352035018017496,netral,positif,0.5283513802901049
perintah hasil tangkap bjorka bjorka yappingnya,positif,0.5183048402566128,netral,positif,0.5851195457231588
akwowkw anak punk tuduh,positif,0.5612164009460007,netral,positif,0.5562646716472367
byorka ngmong sesimple mulu pdhl byangin susah bnget,negatif,0.44044691013056264,netral,positif,0.5385282637133747
tarung sipat sipat jahat indonesia mayoritas muslim besar dunia kwalitas iman muslim indonesia takut slalu terombang ambing,positif,0.4945938681645966,netral,positif,0.5253060899296818
bjorka senyum makan kacang,positif,0.4819774434031691,netral,positif,0.49348051216537053
tangkap polisi bejorka berjirrka,positif,0.5372112427560944,netral,positif,0.588919245750228
nyari maling motor maling susah dapet nya situ plat nomer nya wajah laku nangkep hacker mudah bener wkwkw,negatif,0.5840259342325573,netral,negatif,0.5973978847278256
ken ketawa instansi nujukin kaya gitu,negatif,0.5833214660603586,netral,negatif,0.6568516338860444
nakal ditakuttakutin orang dewasa awas polis awas polis polis takut anak,negatif,0.4972301177554916,netral,negatif,0.473759488588189
hahhaa polisi konoha kena prank nerasa bangga nangkep bikin malu,positif,0.598050396365697,netral,positif,0.6403602903997017
bjorka podcasts ngemil kacang sukro nyambi nyeblak,positif,0.4975702072006268,netral,positif,0.5171953745729138
surah albaqarah ayat,negatif,0.4285714285714286,netral,positif,0.43611111111111106
skill isue pake alih isue orang nya tangkap pas serang beneran bjoker awokawok langsung miris,positif,0.5754174849890152,netral,positif,0.591552663254584
kalimat video tulus penuh makna suka bikin tonton nyaman hakim sukses channel,positif,0.5689826044591382,positif,positif,0.5606872121693486
aneh poliz negara koruptor main judol bikin bangkrut bandar judol tangkap poliz bikin lapor tau bandar judol rugi logika,positif,0.8022702587838922,netral,positif,0.9009303186757301
salah polisi salah masuk polisi main curang,positif,0.5704805141796916,netral,positif,0.5908911451093267
polisi statement tangkap bjorka hukum pecat keren bohong thdp publik ulang jabat humas polri baca hasil lapor pangkat gaji resiko tentara medan perang gaji tendah resiko taruh nyawa padan jabat gaji resiko,negatif,0.5150353749390333,positif,positif,0.4996897397271291
sandiwara bjorka muncul pas kominfo aju anggar dprstelah anggar cair bjorka ilangpaham,negatif,0.5387425511197617,netral,negatif,0.5488449640921567
temen autis jenius jago coding undang acara teknologi,negatif,0.44301228354828587,netral,positif,0.44287496211159233
alih isu hukum mati koruptor sita aset korupsi laptop nadim mbg minyak,positif,0.4981125938350847,positif,positif,0.5645112331252671
sixtyshop software nya orang kalimantan bikin software muda bikin perusahaan lirik jual software,positif,0.6938988333443037,netral,positif,0.6798771273806675
obrol teguh chuaakkssnya wkwkw,positif,0.46861388572157003,netral,positif,0.5653672271767031
polisi cari kepala bahaya cari kambing hitam nutupin tau kerja gaya nya nampang pake kacamata selfi jalan ngatur lintas,negatif,0.4822796490449669,netral,negatif,0.4634541853732127
partai pilih tum nya pakai evoting tiba kejam kalah tiba lonjak suara,negatif,0.44053099635421117,netral,positif,0.45517360356634895
ajar hacking game iseng penasaran sistem jalan pure otodidak digging internet modal vpn,negatif,0.7332268300108988,netral,negatif,0.7178312048320066
parcok gerombol cari celah naek jabat prduli anak punk kamuflase hacker bjorka episode gorong jijik muak,positif,0.5862926070566751,netral,positif,0.5939108130514833
bocor data pakai survey vote pilih bikin akun bot data guna,positif,0.6362122645226733,netral,positif,0.5800356608853426
pajak kendara mewah tagih rumah rumah sederhana nama dipake kendara mewah,positif,0.4867476199852712,netral,positif,0.4422104584279753
perintah indo kolot bego hebat,positif,0.4664908832603445,positif,positif,0.5453348341218079
sragam coklat lawak cari mukabangun woy jangn enak polisi tidur mulu,negatif,0.5472042434000889,netral,negatif,0.5799200125594594
texk,negatif,0.4285714285714286,netral,positif,0.43611111111111106
tuju kelas bayar materi kosong harga sampe puluh juta materi bobot kelas gratis,positif,0.4967701894386656,netral,positif,0.507136859918234
anak indonesia hasil menang lomba bobol security nasa lomba resmi nasa dapet spotlight halayak ramai,positif,0.5359248153481766,netral,positif,0.5064075923451158
gimic beneran hapal lagu gemess,positif,0.5529772656141919,netral,positif,0.5563195669406423
bjorka pecah skandal judol,positif,0.6445214181749009,netral,positif,0.7401699586856616
harga perintah obok obok bjorka,positif,0.4587933545573742,netral,positif,0.49675402713495315
ngobrol shootnya dua nya nikmat,positif,0.5325337265434498,netral,positif,0.5395863517050069
bjorka ketawa liat berita ketangkep,negatif,0.48275460278182464,netral,negatif,0.5490912027533795
mentok mentok polisi pake dukun,positif,0.44197163880431395,netral,negatif,0.4958659411037699
biasa rekayasa numbalin orang,positif,0.5077791474664991,netral,positif,0.568537147402967
pov bjorka nyeduh kopi dlu,positif,0.4975702072006268,netral,positif,0.5171953745729138
isi podcastnya kaget smw isasia ngikutin,negatif,0.5745608729132414,netral,negatif,0.5769328274178396
laku polisi salah nangkep,negatif,0.46308585122103235,netral,positif,0.5067840449365204
bjorka kren film film seru,positif,0.5802878765460944,netral,positif,0.5851020960581207
bantu gong sihh,positif,0.44740259924477466,netral,positif,0.45085255628835325
bjorka ketangkep harun mas pupukpapah,positif,0.5170954821664758,netral,positif,0.5066784967862401
bjorka asli lingkar,positif,0.6311518154624749,netral,positif,0.6291963773258928
sim umur hidup keren polisi,negatif,0.4879760081405465,positif,negatif,0.4647567251600591
bang bjorkaa bocor data curi uang rakyat donk insaf,positif,0.5275179038853504,netral,positif,0.4681004426432895
bayangin bjorka geli malu liat isilop swodoh lawan minimal imbang,negatif,0.7114291800581981,netral,negatif,0.7049310292501152
inget film the accountant adminnya accountant,positif,0.5683130615353605,netral,positif,0.5838247161825983
bjorka tangkap keren takut koruptor,positif,0.6520175624459308,positif,positif,0.7388388588948909
bjorka nonton tertawa,positif,0.5711436971484595,netral,positif,0.5212748249135886
intel sungguh deddy,positif,0.4641572914686177,netral,positif,0.4672835576024238
bjorka alih isu,positif,0.5319383638332184,netral,positif,0.5360324219670974
ketawa berita polisi nangkap bjorka orang kelas fufufafa nangkap,positif,0.6351319716625943,netral,positif,0.6673362895577729
bener polisi kocak jeblak kereen,negatif,0.5922846712511219,netral,negatif,0.6192681064023828
judol urusin kelar alibi nya,positif,0.6674975696050817,netral,positif,0.7572848390528798
ngapain nyari bjorka judol urusin poll,positif,0.4879762527469171,netral,positif,0.5990199992662767
susah nangkap bandar narkoba bandar judol,positif,0.6313480918315794,netral,positif,0.7053530985428761
perintah dukung irang data indonesia,positif,0.6267404768924689,netral,positif,0.5892635887687443
nangkep curanmor syulit hacker kelas bjorka,positif,0.6977225283452854,netral,positif,0.7082228040086187
moga perintah era focus manfaat optimal talenta potensial negeri nkri maju sejahterabanyak fakta talenta anak negeri abai negara lantar manfaat contoh anak its hasil rancang mobil listrik sukses ujuicoba surabaya jakarta abai tenggelamsekarang motor listrik china banjir indobgt mobilnyaitu akibat karakter politis bener bgmn iptn disiasiakan,negatif,0.5481167081787187,positif,negatif,0.5634628780244273
bjorka orang kumpul hacker mudah aparat tangkap,positif,0.5915110357619223,netral,positif,0.6096284239292173
garis nya instansi polisi tertawa,negatif,0.4447525313700681,netral,negatif,0.5753841690131473
salah tangkap polisi indonesia polisi indonesia salah tangkap,positif,0.47598653893853177,netral,positif,0.51488810678874
byorka byorka,negatif,0.42393502990150045,netral,positif,0.5220763908987571
undang bjorka asli,positif,0.6311518154624749,netral,positif,0.6291963773258928
polri pecah arti mimpi ketemu bjorka,positif,0.45273355020117695,netral,positif,0.44090898653739324
bjorka nonton,positif,0.6356218345244332,netral,positif,0.6756837935082306
layan pinter ngelawak ngejalani tugas,positif,0.5522824588528311,netral,positif,0.5699741453861932
plot twist nya bjorka,positif,0.5481571548094367,netral,positif,0.5701031373463011
narasumber tau orang keren orang,positif,0.5722709188464232,positif,positif,0.58885979466153
tnya,negatif,0.4285714285714286,netral,positif,0.43611111111111106
gaya transisi bro,negatif,0.498263429732448,netral,negatif,0.4968390816371116
bjorka nya deddy podcast,positif,0.6024070335375792,netral,positif,0.6133335940873124
bjorkanya recall,negatif,0.4285714285714286,netral,positif,0.43611111111111106
warga indonesia tau polisi lbh polisi tidur,positif,0.47453007973721534,netral,negatif,0.4638360158761779
percaya bjorka neng apreasiasi kerja perintah,positif,0.5300474173968286,netral,positif,0.5818070669531518
chatting jalan senyap marketplace,negatif,0.4457965802977556,netral,negatif,0.4137988049945609
bjorka ngakak liat,negatif,0.6261760904301843,negatif,negatif,0.6292660718554854
salah hibur,negatif,0.4763912832988383,netral,negatif,0.45739955172555374
gilak dar der dor fix ded ken tau pake walhasil ilmu didapet ded tim ngundang orang keren,positif,0.5289348398724709,positif,positif,0.5826825317367478
pangkas rambut anak anak kominitas hacker heckeran,positif,0.6629027603967245,netral,positif,0.6479839978548553
bilang kerja nangkap heran weteng coklat,negatif,0.5483345870612927,netral,negatif,0.5128675482439791
gua bjorka nonton berak pegang ketawa,positif,0.5293980297654288,netral,positif,0.4928408079001135
hai indonesia bjorka sehat damai sejahtera transfer uang ketua cyber security indonesia,positif,0.569829081477698,netral,positif,0.5437515128647149
ngx bayang instansi ono betapa malu,negatif,0.4747956328574905,netral,negatif,0.46541596439548305
undang menkeu purbaya ded,negatif,0.4285714285714286,netral,positif,0.43611111111111106
listyo sigit bikin mlu ama byorka,positif,0.5403834311655774,netral,positif,0.6070381535551418
sicoklat bahan bullyan seindo,positif,0.5101829985956936,netral,positif,0.5135638019913772
rekrutmen polisi minimal,negatif,0.6875949042875618,netral,negatif,0.7136302955409661
ded ketawa jahat akakakakakak,negatif,0.4721926299116928,netral,negatif,0.5072995548886962
sadar trnyata slama dibritakan karu orang nikah pura nila sadar trnyata orang kompak tutup nikah palsu benar nikah anak bapak cuman nutupi yakin tuhan bohong,positif,0.6361779076752482,netral,positif,0.6452981468048902
hati bwt coment,positif,0.6402303099448601,netral,positif,0.6346603522111863
wtf,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bang hacker bikin hujan duit indo,positif,0.6895901485125303,netral,positif,0.7091828108480075
percaya polisi umum hittler tinggal garut polisi umum hasil nangkep bjorka umum kerja bohong berita polisi bener bohong,positif,0.5442380914184686,netral,positif,0.536161561343241
hubung company ansuransi scamer tau maklumat,positif,0.45239547644826916,netral,positif,0.4867036004050004
bejorka sumber data info orang orang komdigi henti bejorka pegawai ganti tangkap muncul bejorkannya,positif,0.6395053265768228,netral,positif,0.6332994147122873
ded giring beliau jurang beliau loncat respect,negatif,0.4285714285714286,netral,positif,0.43611111111111106
salah tangkap alangkah malu nya polri pers liris konferensi pers gimna rating polisi,positif,0.5363763455428302,netral,positif,0.6229795046009584
sumpah estetik transisi halus warnawarnanya bikin adem musik latar cocok,positif,0.6884575108118387,netral,positif,0.6823134604011325
polisi pintar bukti,positif,0.5157894470298158,netral,positif,0.4802955513330358
ded mode intel gali tross omm,positif,0.5132973708036733,netral,positif,0.5166770424838509
nangkep milik judol nangkep hacker,positif,0.6905742739387092,netral,positif,0.753468221856297
hacker fokus ceh pen test bug bounty cyber security,positif,0.5683501948960332,netral,positif,0.5861254750124435
depan muncul byorka asli polisi malu yaginian perintah rekrut orang ginian bantu sayber perintah aman sayber perintah orang sungguh pintar sistim program,positif,0.5246319060283544,netral,positif,0.5813679376023226
rendah serendah rendah nya instansi nya sebut bjorka facebluesmiling facebluesmiling facebluesmiling facebluesmiling,positif,0.4993525327782434,netral,positif,0.4757963363465245
bjorka still alive bitts,positif,0.615418567256805,netral,positif,0.6249478588741963
