clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
banyak nonton 47,16,3,positive,0,0.97835267,0.97835267,0.01792123,0.003726015
4 ahahah,8,2,negative,2,0.9612805,0.019872818,0.018846607,0.9612805
parah responnya iming2i cuan biar lapor follow up,49,8,negative,2,0.99705637,0.0006547922,0.002288853,0.99705637
luckymangaroet100 kalo kasih alesan blabla gitu bos kantor alami,64,9,neutral,1,0.94671065,0.049864538,0.94671065,0.0034248205
gak kaget konoha bg,19,4,positive,0,0.98997796,0.98997796,0.003691193,0.0063309446
polres konoha selatan barat nih bg,34,6,neutral,1,0.98960924,0.008867543,0.98960924,0.0015232016
duit pake detektif swasta bang,30,5,negative,2,0.96839106,0.00096390425,0.030645005,0.96839106
kali hati mas sampe terimingi harga murah kalo dlu gtu jawab,60,11,positive,0,0.8842925,0.8842925,0.04367959,0.07202794
pantes temen gue tipu retas tiktok shopnya 3jtan cuman bilang biarin aja ga lapor polisi,88,15,negative,2,0.9967704,0.0005614953,0.0026682017,0.9967704
kasih tugas sulit suruh retas hecks klau kasih keeinganan klau jd cyber negara klau gak bisagak mampu teknis bjorka asli klau pingin tau bjorka gtu om dady,155,27,negative,2,0.696935,0.04127881,0.26178613,0.696935
ladusin bangga liat mu,22,4,positive,0,0.9760523,0.9760523,0.004761878,0.019185824
nya paman cok,13,3,negative,2,0.4989834,0.27384102,0.22717553,0.4989834
ngawur wkwkw,12,2,negative,2,0.9981628,0.0006725866,0.0011645996,0.9981628
ferry guru hacker skrg asah aja karna minat nya udah beda,57,11,negative,2,0.56666124,0.014605986,0.41873285,0.56666124
ferry hack lumba billing warnet,31,5,neutral,1,0.99395317,0.0006791076,0.99395317,0.0053677973
reja arap tuh,13,3,negative,2,0.9822098,0.0065915375,0.011198691,0.9822098
ngaco bjorka timothy ronald,27,4,neutral,1,0.90607363,0.08794719,0.90607363,0.0059792274
insyaallah,10,1,positive,0,0.9719568,0.9719568,0.026261045,0.0017821145
bjorka guru gembul,18,3,neutral,1,0.8212003,0.016008066,0.8212003,0.16279167
lawak emg si polisi,19,4,negative,2,0.98652005,0.010932008,0.002547884,0.98652005
wkwwkwk bener bgt thumbnail nya sok iye nangkap bjorka,54,9,negative,2,0.8878371,0.07584103,0.03632187,0.8878371
gw sdh tau komedi,17,4,neutral,1,0.63477033,0.3573586,0.63477033,0.0078710755
iya filling,11,2,positive,0,0.8099015,0.8099015,0.1838123,0.0062862365
bwawagahaha kasih paham bang knpa,33,5,negative,2,0.5151175,0.20252773,0.28235468,0.5151175
drpd kau tidk lapor kau sudh ikhlas dng hilang motor hehe,57,11,positive,0,0.49610755,0.49610755,0.1702844,0.33360803
ntar pas smpe kantor polisi jg suruh ikhlasin kyk yg udah udah,62,12,neutral,1,0.782446,0.019646736,0.782446,0.19790721
mampus syukurin,15,2,positive,0,0.9802194,0.9802194,0.005241502,0.014539118
lokasi hilang sepeda motor tanggap adu ongkos jalan lupa biaya operasional,74,11,negative,2,0.74396473,0.0010803145,0.25495493,0.74396473
guna bang,9,2,positive,0,0.8022785,0.8022785,0.1601968,0.037524737
mantan narapidana sila masuk,28,4,neutral,1,0.99709094,0.0008714145,0.99709094,0.002037686
kadang yg gak lapor polisi paranormal,37,6,negative,2,0.84104526,0.0034086185,0.1555461,0.84104526
lapor bayar polsek,18,3,negative,2,0.5176871,0.009188653,0.47312427,0.5176871
tetangga gua kemarin hilang motor trus nanya gua yg hilang motor bang lapor polisi bayar ga trus dalem hati gua jirr orang yg hilang harta benda nya akan takut lapor yaa tau kalo lapor bilang gitu lihat instansi udah ga percaya,227,41,negative,2,0.9955722,0.0013260655,0.0031016786,0.9955722
2023 motor hilang ga lapor,26,5,neutral,1,0.9333108,0.0006617264,0.9333108,0.06602744
saran ka normal aja suruh bacain puter giling,45,8,neutral,1,0.8772382,0.002718922,0.8772382,0.12004278
orang celaka aja lapor polisi suruh bayar gimana coba surat terang polisi 12 lembar bayar 5 juta parah bener nih polisi,119,21,negative,2,0.9970789,0.00040219005,0.002518912,0.9970789
lahh yg maling motor nya ketangkep warga bawa kantor polisi udah sampe sana polisi nya gk terima,96,17,negative,2,0.99721956,0.00073911087,0.0020412938,0.99721956
hilang motor lapor polisi ongkos nyarinya jual mobil,52,8,negative,2,0.65962493,0.0010369328,0.33933812,0.65962493
kayas86 kalo lapor polisi udh hilang motor tmbah hilang duit motor gabalik,74,12,negative,2,0.9963839,0.0009225705,0.0026935095,0.9963839
muhammadfarhanex1mp bap doang abis arsip,40,5,neutral,1,0.9140321,0.0008171289,0.9140321,0.0851508
tetangga hilang kambing lapor polisi india hilang sapi,54,8,negative,2,0.7041811,0.0011450012,0.2946739,0.7041811
hadeh polisi masalah polisi bantu curanmor coba lapor tau ketemu motor lu bang,78,13,negative,2,0.99029654,0.00054153835,0.00916196,0.99029654
lu habis bnyak lebih harga motor bang,37,7,negative,2,0.7180899,0.1213445,0.16056567,0.7180899
krn polisi sibuk ngurus bjorka,30,5,neutral,1,0.6684153,0.003522321,0.6684153,0.3280624
bjorka asli abang podcast,25,4,neutral,1,0.96348906,0.035490554,0.96348906,0.0010203746
miraclerna93 pikir,18,2,neutral,1,0.93519306,0.042977072,0.93519306,0.021829799
wkwk ngakak banget video kalo hoki mah sih,42,8,positive,0,0.93725014,0.93725014,0.007054802,0.055695042
next part collab kasih 007,26,5,positive,0,0.68165094,0.68165094,0.31389216,0.004456894
mas teguh top,13,3,positive,0,0.9432617,0.9432617,0.055452738,0.0012855588
ngira bjorka individu kalo gua sih kalo bjorka gak individu kelompok ato semacem komunitas gitu sih,99,16,neutral,1,0.68989164,0.10920059,0.68989164,0.20090784
wkwkwk ketawa aja,17,3,negative,2,0.9885886,0.009029621,0.0023817702,0.9885886
fakta anak indonesia cerdas indonesia susah cari kerja,54,8,negative,2,0.9970552,0.0011211865,0.001823651,0.9970552
gin om ded mesti ajak ngobrol jim geovedi deh,45,9,neutral,1,0.98445016,0.013791883,0.98445016,0.0017579695
teman gw aja mantan hacking ketawa liat bjorka ketangkep gak mudah ferguso,74,12,negative,2,0.74307615,0.24154788,0.015375985,0.74307615
orang milih sadar kalo jadi ajar jadi yg timpa orang,52,10,negative,2,0.99560755,0.0011739052,0.003218573,0.99560755
ga ngomongin server om ded kerja kontrak salah bank bumn kasih akses data nasabah bank tsb mudah download bentuk batch 2020 mudah teman bis ange cek rekening rafi ahmad jaga data digital sampah banget,200,34,negative,2,0.9949163,0.0007045273,0.004379137,0.9949163
tangkep tuh koruptor termul si harun mas si yakut rakyat indonesia salut 2 jempol,81,14,negative,2,0.9332485,0.058153503,0.008597938,0.9332485
bjorka polisi tangkap,21,3,neutral,1,0.9849124,0.0006676416,0.9849124,0.014419979
nya polisi indonesia reformasi akar akar nya,44,7,negative,2,0.96323717,0.0059289807,0.0308339,0.96323717
bjorka nonton nih podcast,25,4,neutral,1,0.9942122,0.0053384565,0.9942122,0.00044935668
udah tau salah tangkep biarin aja gitu polisi negara kocaakkkkk,63,10,negative,2,0.99498713,0.0014083281,0.0036045306,0.99498713
5712 gua keinget smart contract yg,34,6,neutral,1,0.9908461,0.0024873912,0.9908461,0.0066664675
mamtab orang2 kyk gin yg masuk dunia perintah,45,8,negative,2,0.9656524,0.0033136832,0.031033868,0.9656524
bjorka bjirlah,14,2,positive,0,0.54520047,0.54520047,0.18049075,0.2743088
alih isu lindas ojol,20,4,neutral,1,0.99064916,0.004937891,0.99064916,0.0044129277
bilang statement kualitas tim cyber polisi dlupun komunitas sbh yg tangkap 700 bawah lapor fbi polisi indonesia lokasi kini surabaya,132,20,neutral,1,0.7425942,0.0020580182,0.7425942,0.25534785
lo ngpain booss,15,3,negative,2,0.9964144,0.0011049188,0.002480591,0.9964144
blur gak sorot org2 udah tau si teguh,37,8,neutral,1,0.52541053,0.14046374,0.52541053,0.3341257
merintislagi wkwkwk lihat aja,29,4,neutral,1,0.9659995,0.010809461,0.9659995,0.023191007
sefong,6,1,negative,2,0.7070751,0.23266417,0.06026063,0.7070751
individu bang ku,16,3,positive,0,0.66793746,0.66793746,0.29096326,0.04109921
anon75 klo turut kelompok sisi gw nuduh individu,48,8,negative,2,0.9850541,0.00058620813,0.014359773,0.9850541
klw kelompok sudh dri tangkap,29,5,neutral,1,0.85269415,0.009719748,0.85269415,0.13758606
fakta cerdas gak dr 10,22,5,positive,0,0.77950174,0.77950174,0.19361392,0.026884321
cerdas sdh kerja,16,3,positive,0,0.9909944,0.9909944,0.0057544657,0.003251047
om jim ngomongin ginian udah gak kelas bahas server maenannya udah satelite security,84,13,negative,2,0.9865312,0.001475854,0.011992963,0.9865312
halah ngaku2 kenal hacker,25,4,negative,2,0.9971161,0.0008324842,0.0020513933,0.9971161
tau gua kalo hacker ga ngaku hacker dah gua mantan direktur cia wawancara bilang kalo hacker sembunyi identitas mati kalo udh kerjasama intelijen mi6 mossad cia,160,26,negative,2,0.88495606,0.0027000394,0.11234389,0.88495606
bener data kerja badan intelejen nasional dr no alamat kelurga dllnya,69,11,neutral,1,0.98033273,0.013073627,0.98033273,0.00659361
cek nomer rekening saldo cek mutasi,35,6,neutral,1,0.99750924,0.0010871736,0.99750924,0.0014035568
gw sore ditelfon cwek tipu tau gw anjirr atm gw,47,10,neutral,1,0.7115704,0.0022205147,0.7115704,0.2862091
santuy aj bro,13,3,neutral,1,0.87157124,0.06286485,0.87157124,0.06556394
lg ngebakso,11,2,negative,2,0.9957152,0.0008719276,0.0034128164,0.9957152
ajar tembak polisi trus fitnah tawur,36,6,negative,2,0.99764156,0.00048412464,0.0018743082,0.99764156
yg lindes orang aja 20 wkwk mas percaya,39,8,negative,2,0.5278493,0.05128015,0.42087048,0.5278493
kalo polisi salah tangkap lapor gimana,38,6,negative,2,0.9877652,0.00063142454,0.011603392,0.9877652
ank ank cerdas direspon positif perintah lapang kerja,53,8,positive,0,0.86964464,0.86964464,0.1238713,0.0064840657
maaf polisi salah tangkap maaf guys,35,6,negative,2,0.994156,0.0009795997,0.0048644333,0.994156
salah nangkep bjorka nangkep bjirka,35,5,negative,2,0.9908564,0.0015208496,0.0076228213,0.9908564
podcast dejavu obrol,20,3,neutral,1,0.9811219,0.016344104,0.9811219,0.0025340146
om ded undang mega bintang tri uang donggg om,45,9,neutral,1,0.9734779,0.0036100494,0.9734779,0.022912098
polri rekrut calon polri yg ketat jujur duit duit duit,54,10,negative,2,0.9460298,0.0012663242,0.052703843,0.9460298
kali undang jim geovedi sudut pandang aman cyber indonesia om ded,65,11,neutral,1,0.9964604,0.0026793252,0.9964604,0.000860258
undang purbaya om,17,3,neutral,1,0.81873333,0.1736728,0.81873333,0.0075938995
anak yg racun makan aja anggap sepele anggap 0 persen aja nyawa loh data anggap sepele perintah,95,17,negative,2,0.9960223,0.000777566,0.003200185,0.9960223
bjorka 1 main utama nya annonimous percaya gak percaya cyber sebenernya jaga indonesia dunia cyber klo gak dah jebol parah data2 org2 indonesia perintah sipil,158,25,negative,2,0.9925039,0.0033494784,0.0041466937,0.9925039
pol poll,8,2,neutral,1,0.5595992,0.220243,0.5595992,0.22015771
narasumber valid sih om bjirka personturqouisewaving,52,6,neutral,1,0.9935994,0.0017110821,0.9935994,0.00468948
om ded undang saron om,22,5,negative,2,0.6727015,0.004747847,0.3225507,0.6727015
bjorka kena prank terus hibur masyarakat,40,6,neutral,1,0.9817461,0.01340491,0.9817461,0.0048490874
ditangkep tukang es krim,24,4,negative,2,0.5287536,0.0020014204,0.46924505,0.5287536
gak nangkap bjorka simpel aja nangkap fufufafa kaskus aja gak nangkap hacker,76,12,negative,2,0.88273364,0.031374544,0.08589184,0.88273364
gw kasih kisi2 bjorka independen bjorka kelompok negara tangkap bjorka 38004 pecah kode instansi polisi,103,15,neutral,1,0.9963372,0.00071457686,0.9963372,0.0029482495
anak pintar pelihara negara yg pelihara koruptor,48,7,negative,2,0.99421173,0.0033516793,0.002436582,0.99421173
konten scatter tetep juara,26,4,positive,0,0.99429697,0.99429697,0.004158859,0.0015441612
ytta,4,1,positive,0,0.8888574,0.8888574,0.09119872,0.019943843
atur hk perintah ngasih kompensasi uang kak indonesia,53,8,neutral,1,0.9280208,0.0018078657,0.9280208,0.0701713
lapor sidang klo bukti salah tangkap polisi pulihin nama media harus ganti rugi materil sesuai tuntut korban korban ga beraniga ngerti sewa lowyer makan sidang,159,25,negative,2,0.989838,0.001242832,0.008919099,0.989838
ruwed bongkar bobrok nya tau sumber dana pinjol,47,8,negative,2,0.99243647,0.0005991679,0.0069643203,0.99243647
kriminal cm byorka asli,23,4,negative,2,0.9515729,0.00077722344,0.047649864,0.9515729
gak bisak kak krn koloni bela tutup,35,7,negative,2,0.9331746,0.00692859,0.05989678,0.9331746
durray13 surat maryam 17 alloh tiup rahim maryam hamil lahir isa bapak isa yg maryam hamil putar putar kabah nya,112,20,neutral,1,0.97594744,0.004324962,0.97594744,0.019727545
tp kalo yg bahas sy emg sengaja nangkap orang yg tp bjorka biar keren jd ttep yg tangkap mgkin sangka tp bjorka biar keren aja,126,25,negative,2,0.85954356,0.052398503,0.08805797,0.85954356
prittt,6,1,positive,0,0.97002304,0.97002304,0.01628247,0.013694469
konoha negara yg,16,3,neutral,1,0.8424949,0.12758261,0.8424949,0.029922508
berita pertamina tutup nih,26,4,neutral,1,0.98541623,0.0013509538,0.98541623,0.01323288
durray13 kau tuhan 1 tuhan doa tuhan tuhan tuhan lahir sang cipta sangpencipta cipta cipta lahir tuhan karna meng adakan cipta cipta tuhan bantu manusia bantu manusia kabul doa manusia doa tuhan bantu manusia,208,34,neutral,1,0.44385728,0.12822965,0.44385728,0.427913
lapor rtrw biar hapus warrga,28,5,neutral,1,0.84386295,0.0011126181,0.84386295,0.15502441
durray13 muhammad sunat yg sunat muhammad umur 60 silah dicopy paste bagi,73,12,neutral,1,0.80278593,0.0029881152,0.80278593,0.19422598
nurut kek ama ysus yohanes 17 3 yesus definisi hidup kekal hidup kekal kenal engkau satusatunya bapa kenal yesus kristus engkau utus tuhan cod tuhan batas tuhan,160,27,negative,2,0.7888918,0.087923095,0.12318509,0.7888918
yg tangkep akun fake bjorka,27,5,neutral,1,0.7611062,0.0015307488,0.7611062,0.23736309
ga nyimak ga terima kerja perintah,34,6,negative,2,0.9970926,0.001241229,0.0016661992,0.9970926
yaa emang prnh undang nya,25,5,neutral,1,0.760088,0.10956056,0.760088,0.13035147
karna parah bahas bjorka,24,4,negative,2,0.99631053,0.00094593986,0.0027435117,0.99631053
guigore3358 karna undang isi obrol kyk ulang,44,7,neutral,1,0.99582505,0.00071744743,0.99582505,0.0034575064
ferapujia9762 iya ulang tegas tpi gak goreng bjirka kw kasihan cuy,66,11,negative,2,0.98288316,0.0023146025,0.014802192,0.98288316
up laah,7,2,positive,0,0.9795471,0.9795471,0.0123406425,0.008112378
salahin presiden yh salahin bisik nya sayang presiden gk main sosmed langsung dedi mulyadi tau sebenernya bisik afiliasi periode,128,19,negative,2,0.9915605,0.0014625029,0.006976925,0.9915605
covid aja bisnis,16,3,positive,0,0.54032916,0.54032916,0.22007738,0.2395935
harap,5,1,neutral,1,0.54560035,0.40791532,0.54560035,0.046484247
bjirka yaa,10,2,positive,0,0.76435643,0.76435643,0.22767639,0.007967078
kenalin byurka,14,2,neutral,1,0.86803806,0.038698584,0.86803806,0.093263365
asli ngakak,11,2,positive,0,0.9912441,0.9912441,0.0021033613,0.0066525657
bijipelerka,11,1,negative,2,0.7282312,0.25388616,0.01788266,0.7282312
bjirlah,7,1,negative,2,0.836071,0.14368995,0.020239046,0.836071
bjorlah,7,1,neutral,1,0.5473546,0.4059963,0.5473546,0.046649136
kejeburkya,10,1,positive,0,0.46461052,0.46461052,0.07582506,0.45956436
kagak tuh orang,15,3,negative,2,0.992351,0.0020827057,0.0055662873,0.992351
mang eak,8,2,positive,0,0.9801103,0.9801103,0.014885709,0.0050040158
fakta nya,9,2,positive,0,0.96640545,0.96640545,0.021128757,0.012465812
alih isu pertamin,17,3,neutral,1,0.9886847,0.005421158,0.9886847,0.005894221
bandung jual bakso cuanky tegal jual telor asin jateng tukang sate kambing,74,12,neutral,1,0.9463241,0.047263943,0.9463241,0.00641193
betullll bgtttt,15,2,positive,0,0.98747927,0.98747927,0.004768821,0.007751863
siplester aja msh blm ketangkep,31,5,negative,2,0.96456224,0.0034863453,0.03195143,0.96456224
fakta wkwk,10,2,positive,0,0.44089767,0.44089767,0.13255063,0.4265517
ga tangkap polisi orang duit orang jenius kaya bjorka tangkap polisi orang stnk mati kwkwk,90,15,negative,2,0.99643385,0.0009050216,0.0026611087,0.99643385
setdah bener lu bang,20,4,negative,2,0.6759283,0.2880669,0.036004804,0.6759283
plot twist nya eh ujung2 nya bjorka kerja perintah bikin gaduh tutup bersihin puji validasi masyarakat perintah hebat,117,18,negative,2,0.67778707,0.31539664,0.0068162903,0.67778707
3621 deddy masuk kantor cyber tv pake video ala matrix,54,10,neutral,1,0.99795544,0.0008634932,0.99795544,0.0011811303
smoga cepat sadar la tu org korup data,38,8,negative,2,0.9968051,0.0009662356,0.0022287462,0.9968051
2 lucu nangkep bjorka,21,4,positive,0,0.9148755,0.9148755,0.04551744,0.039607055
012 suara tau ni yg mas g0ndrong it,35,8,neutral,1,0.9849377,0.0044652293,0.9849377,0.010597104
gw sengaja salah tangkapin biar berita nya rame biar tutupin,60,10,negative,2,0.99392927,0.0005417622,0.00552898,0.99392927
thn 2000 an kalo udang denger chiter gamer langsung dapet data anak2 bus emang mantab hecker jebolin data udah ngapain cari cyber police ajar masalag programer yg ditil tampung aja anak2 negara untung kerja anak2 bangsa lapang kerja model gerus mati lapang kerja muncul karya aja generasi muda,293,48,negative,2,0.9778501,0.01587071,0.0062792026,0.9778501
gw 3748 windows gw masuk 2nd computer mw shutdown notifikasi gw laptop 1 biji gw gatau yg make gw gatau gimana jd ywdh wkwkwk,125,24,neutral,1,0.6598061,0.004254431,0.6598061,0.3359395
gimana cerita lulus sma yg masuk institusi aja bayar ratus juta nangkap hacker,78,13,negative,2,0.9824057,0.0007744803,0.01681979,0.9824057
aja kata2 kesan nya tp rakyat yg ngasih duit,44,9,negative,2,0.98511547,0.0022049183,0.012679659,0.98511547
mamang gondrong ga gondrong,27,4,negative,2,0.9958721,0.0020442824,0.0020836205,0.9958721
hacker hebat indonesia anggurin perintah udah perintah biayain hacker pinter mending dana beliin tas branded istri beliin mobil pajero anak indonesia bos yg harap tikus das perintah,181,27,negative,2,0.99604756,0.0012123989,0.0027400162,0.99604756
gak tau gak prestasi santai tp pedes,36,7,positive,0,0.99017805,0.99017805,0.0025029532,0.0073189368
hari2 bikin malu instansi 1 ken ngomong kasar aja,49,9,negative,2,0.99814343,0.0005820922,0.0012745043,0.99814343
inti cari orang itu2 aja gamau ga urgensi dgn bjorka klien krn yg sadar cyber security,86,16,negative,2,0.9909252,0.0012767861,0.0077980026,0.9909252
orang indonesia tuh pinter lirik yg dapet duduk ordal bawa kepinteran jalan yg salah,84,14,negative,2,0.7399221,0.23579036,0.02428753,0.7399221
yg mesti bawa orang tau it aja coba udah nangkep bjorka undang ngomong,70,13,neutral,1,0.7310615,0.014553321,0.7310615,0.2543851
suka bgt kalo ngobrolnya sm om hacker yg 1 yg aja pernh gw ulang2,65,14,positive,0,0.98429316,0.98429316,0.014082006,0.0016248436
bjorka yg asli lgi ketawa baca berita,37,7,positive,0,0.5377438,0.5377438,0.14033966,0.32191646
no offense kayakny perintah org yg duduk ga kompeten,52,9,negative,2,0.9969868,0.00069749163,0.0023156984,0.9969868
cuman visual comand doang,25,4,negative,2,0.84443957,0.0024058032,0.15315458,0.84443957
buka miscrosoft exel aja gak,28,5,neutral,1,0.9905049,0.0014541445,0.9905049,0.008040911
mas teguh aprianto mngkin y,27,5,neutral,1,0.9941976,0.004615232,0.9941976,0.001187138
iyaa,4,1,positive,0,0.9801757,0.9801757,0.0183758,0.0014485857
muka nya kaya nya,17,4,positive,0,0.8680529,0.8680529,0.013497042,0.118450135
iyaa teguh yg undang,20,4,positive,0,0.935896,0.935896,0.061290927,0.002813064
plotwis nya bjorka nya,22,4,positive,0,0.87496054,0.87496054,0.1144786,0.010560839
rqa2265 plot wist lg yg close the dor bjorka,44,9,neutral,1,0.9971814,0.0013660999,0.9971814,0.0014524726
rqa2265 mikir kayak gitu kau,28,5,negative,2,0.94311565,0.0011480184,0.055736315,0.94311565
pikir gua kesini deh bro,24,5,neutral,1,0.77386665,0.08901367,0.77386665,0.13711962
contoh,6,1,neutral,1,0.72354287,0.16804147,0.72354287,0.10841567
adimahendraaa yaa ga tau bro duga duga udah kaga kaget gin an,61,12,negative,2,0.96233016,0.021182371,0.016487481,0.96233016
wongranggadek ad berita yg besar2 tutup brok,44,7,negative,2,0.96200836,0.0083008595,0.02969075,0.96200836
adimahendraaa pertamina trus tambang raja ampat,47,6,neutral,1,0.99446905,0.004734985,0.99446905,0.0007959474
brianramahesa abang cerdas,26,3,positive,0,0.98277515,0.98277515,0.012700505,0.0045243558
mnrt ku suruh lelucon aja biar jd guyon indonesia biar hilang focus ni orng2,76,14,negative,2,0.9919282,0.0011167304,0.0069550336,0.9919282
manuk akal,10,2,negative,2,0.98893005,0.008157252,0.0029126774,0.98893005
mu udah menang kwkwkw,21,4,positive,0,0.8903775,0.8903775,0.016220044,0.09340238
papabrot8d ni orang bambang,27,4,neutral,1,0.89195305,0.008762482,0.89195305,0.09928445
prestasi butuh kelas bangg abis komunitas diperiksain tuh,57,8,negative,2,0.9636314,0.0045776526,0.03179098,0.9636314
kerja polisi duduk ngerokok ngopi suruh nangkep hacker,54,8,negative,2,0.9860866,0.0005164884,0.0133969765,0.9860866
lho byorka demen sound horeg om jedah jedug in data wkwkkw,58,11,negative,2,0.9520109,0.0337333,0.014255772,0.9520109
masukin perintah mesin automation cari celah pintu masuk aplikasi 4031 tren automation ai,89,13,neutral,1,0.9967726,0.0008772175,0.9967726,0.0023502496
bjorka alih isu,15,3,neutral,1,0.9967122,0.0015048189,0.9967122,0.0017829363
fufufafa aja gak ketangkep gitu nangkep bjorka,46,7,negative,2,0.9694817,0.005878743,0.024639573,0.9694817
bjorka angkat menkominfo hebat,30,4,positive,0,0.7835555,0.7835555,0.21357009,0.0028743919
takut rakyat indonesia lawan pejabat2 korup institusi rahasia yg presiden yg tau basmi koruptor langsung karungin aja sprti jaman soeharto,138,20,negative,2,0.9972262,0.000575865,0.002197976,0.9972262
5721 pake shopee,16,3,neutral,1,0.9968876,0.0022629648,0.9968876,0.00084945763
bjorka ketangkep bjirka,23,3,negative,2,0.83946246,0.09285682,0.06768075,0.83946246
bjorka wahh gue ketangkep lg gumam guling tonton berita,55,9,negative,2,0.9736007,0.0016060113,0.024793258,0.9736007
kerenn ngmong narasumber nyaa bikin betah dengerinn hebatt mas,62,9,positive,0,0.9949404,0.9949404,0.0021710335,0.002888516
sumut orang ditangkep sabunya dikantongin oknum pinter banget rekayasa nya emang real jahat,91,13,negative,2,0.9978389,0.0010817423,0.0010793897,0.9978389
746 suara misterius haaaaaaaaaaaaaaa,36,4,negative,2,0.736594,0.004112162,0.25929388,0.736594
tarik cybersecurity ctf komunitas nama nusahack komunitas,57,7,neutral,1,0.99575716,0.0010478242,0.99575716,0.0031949792
masyarakat suruh percaya polisi pake acara nangkep hacker nangkep bandar judol aja ga becus,91,14,negative,2,0.9973878,0.000656068,0.0019560868,0.9973878
gue sepakat narsum bjorka orang organisasi hacker 2 orang curiga bjorka klaim curiga bjorka,91,14,neutral,1,0.9595932,0.0010905553,0.9595932,0.039316375
udah tarik berkalikali 855gak kecewa,36,5,negative,2,0.9978148,0.00082356343,0.0013616916,0.9978148
wih discord servernya bang,26,4,positive,0,0.9580406,0.9580406,0.0303613,0.011598064
mw join kk 3,12,4,neutral,1,0.9888939,0.008557273,0.9888939,0.0025487565
poin ka,7,2,positive,0,0.7549478,0.7549478,0.23102443,0.014027798
gw percaya tangkap emang betul bjorka karna gin hacker ngk sebdoh terang terang nama nya organisasi bjorka aja hacker cari nama bjorka bjorka jadi nama orang orang pikir nama bjorka tangkap tangkap si bjorka nha hacker nya karna hacker nya menajdi bjorka nama hacker aja tangkap bjorka nya hacker,296,49,negative,2,0.98977613,0.003734886,0.006489024,0.98977613
acellegend6630 ngomong sih,26,3,neutral,1,0.9916487,0.0032135467,0.9916487,0.005137839
acellegend6630 sih,18,2,neutral,1,0.9711335,0.027037079,0.9711335,0.0018295271
teknokaryaestima kirain gua doang yg bingung nyesel baca jir,60,9,negative,2,0.7564162,0.0025516986,0.24103212,0.7564162
wkwkkw latih banyak otodidak,28,4,neutral,1,0.8896611,0.09613337,0.8896611,0.014205535
info loker min,14,3,neutral,1,0.99680376,0.0023811802,0.99680376,0.00081502704
bintangmuhamad5724 serius ama komen judol,41,5,negative,2,0.98540074,0.0009452852,0.01365394,0.98540074
itumah bug hunter ajc,21,4,negative,2,0.95678145,0.0017103995,0.041508157,0.95678145
bg nanya bajak kamera hp orang sentuh hp si target kirim link si target,71,14,negative,2,0.56848526,0.001364749,0.43015,0.56848526
inyiakputiahl9v cari tau,24,3,neutral,1,0.99037105,0.0018656941,0.99037105,0.007763195
inyiakputiahl9v susah klu gk tau hp nya imei hpnya,50,9,neutral,1,0.6336193,0.00288077,0.6336193,0.36349985
iya cari bug system,19,4,negative,2,0.99444336,0.0006549851,0.004901639,0.99444336
karowonglanang latih hacker gak bayar gratis coba sebut nama komunitas nya biar nanti daftar komunitas,102,15,neutral,1,0.79674715,0.0027142542,0.79674715,0.20053868
info latih nya kak link,23,5,neutral,1,0.99650514,0.0026609516,0.99650514,0.00083397445
otodidak mah latih anak it ga bantu perintah ga bayar kerja bakti doang,71,13,negative,2,0.95408064,0.007281099,0.03863825,0.95408064
yg coding bang hacker gak latih,31,6,negative,2,0.98799664,0.0011877925,0.010815573,0.98799664
orang awam ikut ajar gak,24,5,negative,2,0.9517815,0.007184923,0.04103358,0.9517815
yg garis bawah gak prestasi,27,5,negative,2,0.99425334,0.0028142957,0.0029323383,0.99425334
pelatihab hacker wkwkwkw latih cyber security,45,6,neutral,1,0.52646273,0.0016866201,0.52646273,0.47185063
bener bang jogja banget anak pinter it hacking temen gua aja rela kuliah sana,77,14,positive,0,0.99074614,0.99074614,0.003969579,0.0052842987
hoax wkwk,9,2,negative,2,0.9973809,0.0006290597,0.0019899686,0.9973809
gas bg lapakwd,14,3,positive,0,0.7088986,0.7088986,0.2431316,0.04796977
kentmurphii kuliah bang,23,3,negative,2,0.7078332,0.04341716,0.24874967,0.7078332
2003 udh publikasi gk luas gampang,34,6,negative,2,0.9925276,0.002233303,0.005239129,0.9925276
bejouhuy123 lu yg lawak kaya liat ga ikut ctf latih kemarin russia latih hacker dunia indonesia perwakilanya 14 orang ikut latih cybersecurity sana lawak ngatain lawak kocak,173,27,negative,2,0.9124383,0.051290534,0.036271203,0.9124383
anak2 special cerdas2,21,3,positive,0,0.99285465,0.99285465,0.0055948747,0.0015504968
bot judol njir,14,3,negative,2,0.99805886,0.0009937747,0.00094731385,0.99805886
spil bang,9,2,negative,2,0.87890357,0.05744602,0.06365038,0.87890357
mfshort47 latih tdk gratis,26,4,neutral,1,0.9801308,0.0032128836,0.9801308,0.016656311
inyiakputiahl9v bang,20,2,neutral,1,0.4720346,0.29014894,0.4720346,0.23781654
inyiakputiahl9v nyuruh tuyul,28,3,negative,2,0.9387597,0.00066558155,0.06057482,0.9387597
bug bounty proses ajar bug bounty jga,37,7,neutral,1,0.89554733,0.024073275,0.89554733,0.08037942
kocak polklu gitu pol stan up komedi,36,7,positive,0,0.8267255,0.8267255,0.014220427,0.15905412
emang bpa2 coklat ni pintar bikin malu,38,7,negative,2,0.99116373,0.0066039525,0.0022323153,0.99116373
